title,date_company,content,date,company
매일 싸우는 개들..'개훌륭' 베들링턴테리어 행동교정 어떻게 할까,2020.11.30 | 뉴스1 | 다음뉴스,간 이경규와 장도연은 사람을 반기며 좋아하던 바비가 슈에게 공격성을 보이고 애착 인형에 대한 집착을 보이는 모습에 긴장하는 모습을 보였다. 개통령 강형욱이 살펴본...,2020.11.30,뉴스1
'개훌륭' 보호자 둘러싼 개들의 혈투..장도연도 충격받은 '질투견...,2020.11.29 | 엑스포츠뉴스 | 다음뉴스,간 이경규와 장도연은 사람을 반기며 좋아하던 바비가 슈에게 공격성을 보이고 애착 인형에 대한 집착을 보이는 모습에 긴장하는 모습을 보였다. 개통령 강형욱이 살펴본...,2020.11.29,엑스포츠뉴스
"'개훌륭' 보호자 독차지 위한 다견가정의 전쟁..강형욱 ""쉽지 않아""",2020.11.29 | 뉴스엔 | 다음뉴스,간 이경규와 장도연은 사람을 반기며 좋아하던 바비가 슈에게 공격성을 보이고 애착 인형에 대한 집착을 보이는 모습에 긴장하는 모습을 보였다. 개통령 강형욱이 살펴본...,2020.11.29,뉴스엔
'개훌륭' 보호자 둘러싼 개들의 혈투.. 질투폭발견의 해결책은?,2020.11.29 | MBC연예 | 다음뉴스,간 이경규와 장도연은 사람을 반기며 좋아하던 바비가 슈에게 공격성을 보이고 애착 인형에 대한 집착을 보이는 모습에 긴장하는 모습을 보였다. 개통령 강형욱이 살펴본...,2020.11.29,MBC연예
앙팡토토와 함께 집에서 즐기는 '홈크리스마스'선물 소개,2020.12.07 | 한국면세뉴스,"구성한 드리밍 세트, 외출시 필요한 극세사 블랭킷, 마뉴엘라 미니크로스백, 애착인형 등이 세트 구성된 나들이 세트 등 다양한 세트상품을 35%할인된 가격에 만나볼 수...",2020.12.07,한국면세뉴스
"한국타이어, 임직원의 정성 담은 언택트 봉사활동 시행",2020.11.19 | 스포츠조선 | 다음뉴스,"섬유로 만들어진 양말인형 코니돌은 개발도상국 어린이들의 정서 지원을 위한 애착 인형으로 탄자니아, 베트남, 미얀마, 키르기스스탄 등에 전달된다. 한편, 한국타이어는...",2020.11.19,스포츠조선
"카이로스 15회- 신성록 이세영, 마지막 한 수로 신구 잡는다",2020.12.22 | 미디어스,"사라지게 된다. 하지만 증거는 가장 가까운 곳에 있기 마련이다.지아가 자신의 애착 인형을 찾았다. 애리와 건욱은 지아를 위해 진호의 집을 찾았고, 그렇게 그곳에서 물품...",2020.12.22,미디어스
"제주YWCA, 보육용품 후원에 나서",2021.01.05 | 일간제주,"아기사랑엄마의집, 애서원)을 방문하여 제주YWCA실무자들이 직접 만든 스카프빕과 애착인형, 목도리 등을 전달하였다.제주YWCA는 지난 1년 동안 제주도내 청소년한부모(만...",2021.01.05,일간제주
"부산박쌤, 미혼모·미혼부 위한 육아용품 기부",2021.01.05 | 베이비타임즈,"아기이불 20개, 주방용품 5개, 애기방수포 110개, 소독제 100개, 유모차자전거 1대, 애착인형 등으로 구성된 500만원 상당의 후원물품을 사회복지시설 행복드림센터에 기부...",2021.01.05,베이비타임즈
"제주YWCA, 미혼모기관에 보육용품 지원",2021.01.04 | 헤드라인제주,"4일 밝혔다. 보육용품은 제주YWCA실무자들이 직접 만든 것으로, 스카프빕과 애착인형, 목도리 등으로 구성됐다. 제주YWCA 관계자는 ""이번 지원을 통해 지역내 청소년한부모...",2021.01.04,헤드라인제주
"제주YWCA, 미혼모기관 보육용품 지원",2021.01.04 | 제주매일,"아기사랑엄마의집, 애서원)을 방문해 제주YWCA실무자들이 직접 만든 스카프빕과 애착인형, 목도리 등을 전달했다. 제주YWCA는 지난 1년 동안 제주도내 청소년한부모(만24세...",2021.01.04,제주매일
2021 서울 아시테지 겨울축제 1월 6일 개막,2021.01.01 | 월드스타,"를 판소리, 민요, 연희, 악기로 그려낸 어린이소리극이다. 모두 한 번쯤 가져봤을 애착인형에 대한 이야기를 어린이 관객의 시선으로 풀어내었다. 소리꾼과 연희자의 다양한...",2021.01.01,월드스타
"""세 살 버릇 여든까지 간다냥!""..어릴 때 행동 그대로 몸만 폭풍 ...",2020.12.23 | 노트펫,"둘은 첫 만남부터 '맞짱'부터 뜨고 시작한 사이라는데.둘의 투덕거림은 여전히 ing다. ◇""애착 인형, 못 잃어……"" @seddyshawty#greenscreenvideo pickle cat ♬ not my...",2020.12.23,노트펫
제주YWCA 미혼모시설에 보육용품 전달,2021.01.05 | 한라일보,"애서원을 방문해 후원 물품을 전달했다. 이번 후원에서는 제주 지역 청소년한부모의 육아를 돕기 위해 제주YWCA 실무자들이 만든 스카프빕, 애착인형, 목도리 등이 전달됐다.",2021.01.05,한라일보
"[bnt화보] 배누리 ""애착 가는 작품? 많은 사랑 받은 '해품달', 배...",2021.01.08 | bnt뉴스 | 다음뉴스,연출했다. 백조를 닮은 청초한 자태는 물론 유쾌하고 발랄한 걸리시 무드로 바비인형 비주얼을 뽐내 보였다. 이어 흑장미같이 매혹적이고 치명적인 분위기로 연신 감탄을...,2021.01.08,bnt뉴스
'놀면 뭐하니' 유재석 김치 배송..싹쓰리→환불원정대 반응은?,2020.11.21 | YTN | 다음뉴스,"분들의 모습이 담겨 있다. 따스한 붕어빵을 나눴던 펭수와 '공하나투어'로 뭉쳤던 애착인형 지석진-이광수, 방구석콘서트로 안방극장의 흥을 따뜻한 위로를 전했던 유희열...",2020.11.21,YTN
[신동욱 앵커의 시선] 그 버릇 어디 가나,2021.03.08 | TV조선,"삽니다. 아이들이 아끼는 담요나 베개, 인형이 없으면 안절부절못하는 것을 '블랭킷...대신 마음의 안정을 주는 포근한 물건에 애착과 집착을 쏟는 겁니다. 대개 서너 살에...",2021.03.08,TV조선
"유재석, '놀면 뭐하니' 빛낸 25인에 김치 배송..반응은?",2020.11.21 | 뉴시스 | 다음뉴스,"분들의 모습이 담겨 있다. 따스한 붕어빵을 나눴던 펭수와 '공하나투어'로 뭉쳤던 애착인형 지석진과 이광수, 방구석콘서트로 안방극장에 따뜻한 위로를 전했던 유희열과...",2020.11.21,뉴시스
"유튜버 랄라브루스, 기부 애플리케이션 베리스토어에 애장품 기증",2020.12.30 | 글로벌에픽,"통해 베리스토어에 애장품을 기증했다는 소식을 알렸다. 랄라브루스의 애장품은 애착인형 코끼리, 아디다스 트레이닝복, 겐조 선글라스, 숏 패딩점퍼, 랄라브루스와 함께...",2020.12.30,글로벌에픽
"유재석, '놀면 뭐하니?'를 빛낸 25인 위한 김치 배송 스타트",2020.11.21 | 일간스포츠 | 다음뉴스,"모습이 담겨 있다. 따스한 붕어빵을 나눴던 펭수와 ‘공하나투어’로 뭉쳤던 애착인형 지석진-이광수, 방구석콘서트로 안방극장의 흥을 따뜻한 위로를 전했던 유희열-이적...",2020.11.21,일간스포츠
펭수→이효리 2020년 '놀면 뭐하니' 빛낸 25인에 김치배송[오늘TV],2020.11.21 | 뉴스엔 | 다음뉴스,"분들의 모습이 담겨 있다. 따스한 붕어빵을 나눴던 펭수, ‘공하나투어’로 뭉쳤던 애착인형 지석진-이광수, 방구석콘서트로 안방극장의 흥을 따뜻한 위로를 전했던 유희열...",2020.11.21,뉴스엔
"굿피플, 희망TV SBS 통해 고액기부자 모임 '아너스클럽' 소개",2020.11.19 | 뉴스1 | 다음뉴스,사연으로 큰 감동을 건넨다. 또한 회원들이 희망박스에 담길 마스크 스트랩과 애착인형 등을 손수 제작해 희귀난치성 질환 아동들에게 선물한‘아주 특별한 너에게 전하는...,2020.11.19,뉴스1
'놀면 뭐하니' 유재석 김치 배송..싹쓰리→환불원정대 '찐 반응',2020.11.21 | 스포츠조선 | 다음뉴스,"분들의 모습이 담겨 있다. 따스한 붕어빵을 나눴던 펭수와 '공하나투어'로 뭉쳤던 애착인형 지석진-이광수, 방구석콘서트로 안방극장의 흥을 따뜻한 위로를 전했던 유희열...",2020.11.21,스포츠조선
"유재석 담근 김치 받은 사람들, 찐 반응은? ""김치가 못생겨""('놀...",2020.11.21 | OSEN | 다음뉴스,"모습이 담겨 있다. 따스한 붕어빵을 나눴던 펭수와 ‘공하나투어’로 뭉쳤던 애착인형 지석진-이광수, 방구석콘서트로 안방극장의 흥을 따뜻한 위로를 전했던 유희열-이적...",2020.11.21,OSEN
'놀면 뭐하니?' 싹쓰리·환불원정대→펭수 25人에 김치 배송 [DA:...,2020.11.21 | 스포츠동아 | 다음뉴스,"모습이 담겨 있다. 따스한 붕어빵을 나눴던 펭수와 ‘공하나투어’로 뭉쳤던 애착인형 지석진·이광수, 방구석콘서트로 안방극장의 흥을 따뜻한 위로를 전했던 유희열·이적...",2020.11.21,스포츠동아
"'놀면 뭐하니' 유재석, 25명 위한 '김치배송' 반응 공개",2020.11.21 | 텐아시아 | 다음뉴스,"분들의 모습이 담겨 있다. 따스한 붕어빵을 나눴던 펭수와 '공하나투어'로 뭉쳤던 애착인형 지석진‥이광수, 방구석콘서트로 안방극장의 흥을 따뜻한 위로를 전했던 유희열...",2020.11.21,텐아시아
"'놀면 뭐하니?' 유재석, 직접 담근 김치 이효리·비→하하·정준...",2020.11.21 | 이데일리 | 다음뉴스,"모습이 담겨 있다. 따스한 붕어빵을 나눴던 펭수와 ‘공하나투어’로 뭉쳤던 애착인형 지석진 이광수, 방구석콘서트로 안방극장의 흥을 따뜻한 위로를 전했던 유희열 이적...",2020.11.21,이데일리
'놀면'을 빛낸 25인에 펭수-이효리-비-엄정화 등 선정.. 유재석 ...,2020.11.21 | MBC연예 | 다음뉴스,"모습이 담겨 있다. 따스한 붕어빵을 나눴던 펭수와 ‘공하나투어’로 뭉쳤던 애착인형 지석진-이광수, 방구석콘서트로 안방극장의 흥을 따뜻한 위로를 전했던 유희열-이적...",2020.11.21,MBC연예
"동작구, 2021 지역공동체 일자리 참여자 모집",2020.12.29 | 서울일보,"된다.올해 상도3동의 마을이 함께 만드는 핸드메이드 유아용품의 경우, 마스크스트랩, 애착인형 등 12개 품목 400개를 생산해 보육원 및 따뜻한 겨울나기 사업 등에 전달...",2020.12.29,서울일보
"구혜선 ""반려견 순대, 12월 13일 하늘나라 갔다..홀로 화장터로""",2021.01.12 | 뉴스엔 | 다음뉴스,"게재했다. 구혜선은 ""12월 13일 새벽에 순대가 하늘나라에 갔어요. 순대 애착 담요랑 곰인형, 그리고 작고 소중한 나의 순대를 끌어 안고서 홀로 화장터로 향했습니다. 순대...",2021.01.12,뉴스엔
"구혜선, 떠난 반려견 순대 추억 ""네가 나를 어른 되게 한다""",2021.01.13 | 스타투데이 | 다음뉴스,"11일 SNS를 통해 “12월 13일 새벽에 순대가 하늘나라에 갔다”며 “순대 애착 담요랑 곰 인형, 그리고 작고 소중한 나의 순대를 끌어안고서 홀로 화장터로 향했다”고 했다...",2021.01.13,스타투데이
"동작구, 2021 지역공동체 일자리 참여자 모집",2020.12.29 | 국제뉴스,"올해 상도3동의 마을이 함께 만드는 핸드메이드 유아용품의 경우, 마스크스트랩, 애착인형 등 12개 품목 400개를 생산해 보육원 및 따뜻한 겨울나기 사업 등에 전달했으며...",2020.12.29,국제뉴스
"사상구 이쑴 홈패션연합회, 엄마와 아기가 행복한 정성가득 육아...",2020.12.07 | 부산일보,"미혼모와 한부모 가족에게 조금이나마 힘이 되고자 직접 제작한 천기저기귀 2종 및 애착인형, 방수파우치, 아기손수건 등 4종 세트(250만원 상당)를 사상구청(구청장 김대근...",2020.12.07,부산일보
이쑴 홈패션연합회 '육아용품' 기부,2020.12.07 | 일간리더스경제신문,"4일 코로나19 상황에 미혼모와 한부모 가족을 위해 직접 제작한 천기저기귀 2종 및 애착인형, 방수파우치, 아기손수건 등 4종 세트(250만원 상당)를 기탁했다고 7일 밝혔다...",2020.12.07,일간리더스경제신문
"동작, 2021 지역공동체 일자리사업 참여자 모집",2020.12.29 | 신아일보,"된다.올해 상도3동의 마을이 함께 만드는 핸드메이드 유아용품의 경우, 마스크스트랩, 애착인형 등 12개 품목 400개를 생산해 보육원 및 따뜻한 겨울나기 사업 등에 전달...",2020.12.29,신아일보
"사상구 이쑴 홈패션연합회, 육아용품 4종 세트 기부",2020.12.07 | 국제뉴스,"한부모 가족에게 조금이나마 힘이 되고자, 직접 제작한 천기저기귀 2종 및 애착인형, 방수파우치, 아기손수건 등 4종 세트(250만원 상당)를 사상구청에 기탁했다고 7...",2020.12.07,국제뉴스
"동작구, 지역공동체 일자리 창출 팔걷어",2020.12.29 | 시민일보,"된다.올해 상도3동의 마을이 함께 만드는 핸드메이드 유아용품의 경우, 마스크스트랩, 애착인형 등 12개 품목 400개를 생산해 보육원 및 따뜻한 겨울나기 사업 등에 전달...",2020.12.29,시민일보
"""펭수→싹쓰리·환불원정대""..'놀면뭐하니' 유재석, 은혜갚기 김...",2020.11.21 | 스포츠조선 | 다음뉴스,"해준 고마운 분들이었다. 따스한 붕어빵을 나눴던 펭수와 '공하나투어'로 뭉쳤던 애착인형 지석진-이광수, 방구석콘서트로 안방극장의 흥을 따뜻한 위로를 전했던 유희열...",2020.11.21,스포츠조선
"동작구, 2021 지역공동체 일자리 참여자 모집",2020.12.29 | 동작뉴스,"올해 상도3동의 마을이 함께 만드는 핸드메이드 유아용품의 경우, 마스크스트랩, 애착인형 등 12개 품목 400개를 생산해 보육원 및 따뜻한겨울나기 사업 등에 전달했으며...",2020.12.29,동작뉴스
"구혜선 ""반려견 순대 하늘 나라로..첫눈 오는 날 혼자 배웅"" [★S...",2021.01.11 | OSEN | 다음뉴스,"자신의 인스타그램에 ""12월 13일 새벽에 순대가 하늘나라에 갔어요. 순대 애착 담요랑 곰인형,그리고 작고 소중한 나의 순대를 끌어 안고서 홀로 화장터로 향했습니다""라는...",2021.01.11,OSEN
[포토뉴스]‘예술품을 상품으로’…문화 창업 지원,2020.12.17 | 굿모닝충청,조명’을 선보여 심사위원의 큰 호응을 얻었다. 이 외에도 ▲어른들을 위한 애착인형 ‘MOWMOW’ ▲향기로운 책갈피 제작 ‘Per:you’ ▲그림을 그리는 도자기 판매...,2020.12.17,굿모닝충청
"구혜선 ""12월 13일 반려견 순대 하늘나라 떠나, 홀로 화장터 향했다""",2021.01.11 | 스포티비뉴스 | 다음뉴스,"오후 자신의 인스타그램에 ""12월 13일 새벽에 순대가 하늘나라에 갔다. 순대 애착 담요랑 곰인형,그리고 작고 소중한 나의 순대를 끌어 안고서 홀로 화장터로 향했다. 순대...",2021.01.11,스포티비뉴스
"구혜선 ""반려견 순대 하늘나라로..언젠간 너에게 간다고 말해줬어요""",2021.01.11 | 머니투데이 | 다음뉴스,"12월 13일 새벽에 순대가 하늘나라에 갔어요""라며 글을 게재했다. 구혜선은 ""순대 애착 담요랑 곰인형, 그리고 작고 소중한 나의 순대를 끌어 안고서 홀로 화장터로...",2021.01.11,머니투데이
"동작구, 2021 지역공동체 일자리 참여자 모집",2020.12.29 | 여성종합뉴스,"올해 상도3동의 마을이 함께 만드는 핸드메이드 유아용품의 경우, 마스크스트랩, 애착인형 등 12개 품목 400개를 생산해 보육원 및 따뜻한 겨울나기 사업 등에 전달했으며...",2020.12.29,여성종합뉴스
[Opinion] 그 집엔 무엇이 있나 - 배 씨가 사는 집 [공간],2021.01.02 | 아트인사이트,시간을 보내는 곳이 있을까요? 침대와 책상. 침대에서는 휴대폰을 해요. 침대와 애착인형 원숭이와 고래 유튜브*도 보고 게임도 하고. 아 또 동영상을 보는 동시에 게임...,2021.01.02,아트인사이트
"""벽을 떼어 가져가고 싶다"" 방탄소년단 뷔, 그래피티 아트로 재탄...",2021.02.10 | 디지털타임스 | 다음뉴스,"사라질테니 아깝다""며 작품에 대한 애착을 드러내기도 했다. 뷔는 그 동안 화려한...밖에도 뷔는 화가 알레한드로 비질란테, 인형작가 김태기, 사진작가 홍장현, 샘 다마섹...",2021.02.10,디지털타임스
[포토] 롯데백화점 대전점 밍크뮤에서 크리스마스 선물을,2020.12.23 | 중도일보,"충북 / 중도일보 - 이해미 기자] 롯데백화점 대전점은 6층 밍크뮤 매장에서 토끼 애착인형, 바디수트, 겨울점퍼 등 크리스마스 선물로 인기가 높은 다양한 아이템을...",2020.12.23,중도일보
"방탄소년단 뷔, 그래피티 아트로 재탄생",2021.02.10 | 스포츠경향 | 다음뉴스,"사라질테니 아깝다”며 작품에 대한 애착을 드러내기도 했다.뷔는 그 동안 화려한...알레한드로 비질란테, Lee.k(leekillust), 인형작가 김태기, 사진작가 홍장현, 샘 다마...",2021.02.10,스포츠경향
"동작구, 2021 지역공동체 일자리 참여자 모집",2020.12.29 | 시대일보,"올해 상도3동의 마을이 함께 만드는 핸드메이드 유아용품의 경우, 마스크스트랩, 애착인형 등 12개 품목 400개를 생산해 보육원 및 따뜻한 겨울나기 사업 등에 전달했으며...",2020.12.29,시대일보
‘무료강의’ 자존감 높이는 방법으로 틱장애·ADHD증상 치유 돕...,2020.12.31 | 잡포스트,"성공적인 노화를 돕는 노인심리상담사자격증도 있다. 교육원에서는 색종이 접기, 애착인형 등 및 접근성이 좋은 예술매체를 이용하여 정서안정에 도움이 되는 미술심리...",2020.12.31,잡포스트
"'오! 삼광빌라!' 전인화, 칼 빼들며 단단한 강렬 엔딩",2020.12.21 | 톱데일리,지난 세월의 울분을 토해내며 눈물짓는 민재를 더욱 서럽게 한 것은 정후가 그녀의 애착인형 ‘깜찍이’를 기억하지 못했기 때문. 뒤늦게 자신이 처음으로 준 생일 선물...,2020.12.21,톱데일리
"‘오! 삼광빌라!’ 전인화가 밝힐 반쪽짜리 출생의 비밀, 잔인한 ...",2020.12.21 | 한국사진방송,지난 세월의 울분을 토해내며 눈물짓는 민재를 더욱 서럽게 한 것은 정후가 그녀의 애착인형 깜찍이 를 기억하지 못했기 때문. 뒤늦게 자신이 처음으로 준 생일 선물...,2020.12.21,한국사진방송
"제주항공, 어려워도 연탄으로 온정 전해요",2020.12.22 | 여행신문,"다양한 활동을 지속적으로 진행할 계획”이라고 말했다. 한편 제주항공은 보육원애착인형 전달, 항공안전체험교실 운영, 해외의료봉사 등 다양한 봉사활동을 지속적으로...",2020.12.22,여행신문
"[포토] 롯데百 대전점, 우리 아이를 위한 특별한 크리스마스 선물",2020.12.23 | 충청신문,"직원이 6층 밍크뮤 매장에서 아이들에게 크리스마스 선물로 인기가 많은 토끼 애착인형, 바디수트(우주복), 겨울점퍼 등 다양한 아이템을 선보이고 있다. 30% 시즌오프 행사...",2020.12.23,충청신문
"'오! 삼광빌라' 전인화, '반쪽짜리 출생의 비밀' 진실 밝힐까…시...",2020.12.21 | 조이뉴스24,지난 세월의 울분을 토해내며 눈물짓는 민재를 더욱 서럽게 한 것은 정후가 그녀의 애착인형 '깜찍이'를 기억하지 못했기 때문. 뒤늦게 자신이 처음으로 준 생일 선물...,2020.12.21,조이뉴스24
"""반짝반짝 눈이 부셔~"" 젤리캣, '트윙클 버니' 내놔",2020.11.17 | 리드맘,"더해져 홀리데이 시즌 저격…남녀노소 선물로 추천 [2020년 11월 17일] - '국민애착인형'으로 불리는 젤리캣의 스테디셀러인 버니, 블라썸 버니가 한층 화려하게 재탄생했다...",2020.11.17,리드맘
"제주항공, 1300만원 규모 연탄 기부금 전달",2020.12.21 | EBN,"제주항공은 이외에도 구성원이 갖고 있는 다양한 자원과 재능을 활용해 보육원애착인형 전달, 항공안전체험교실 운영, 해외의료봉사 등 다양한 봉사활동을 지속하고 있다...",2020.12.21,EBN
"천안시, '문화창업 지원사업' 추진…10팀 신규 창업",2020.12.15 | NSP통신,조명’을 선보여 심사위원의 큰 호응을 얻었다. 이 외에도 ▲어른들을 위한 애착인형 ‘MOWMOW’ ▲향기로운 책갈피 제작 ‘Per:you’ ▲그림을 그리는 도자기 판매...,2020.12.15,NSP통신
"천안시, 지역 문화예술 신규창업자 정착 지원",2020.12.15 | 뉴스충청인,조명’을 선보여 심사위원의 큰 호응을 얻었다. 이 외에도 어른들을 위한 애착인형 ‘MOWMOW’ 향기로운 책갈피 제작 ‘Per:you’ 그림을 그리는 도자기 판매 ‘도자기그림...,2020.12.15,뉴스충청인
"제주항공 임직원, 사랑의 연탄 나눔 3년째",2020.12.21 | 미디어제주,"제주항공은 이외에도 구성원이 갖고 있는 다양한 자원과 재능을 활용해 보육원애착인형 전달, 항공안전체험교실 운영, 해외의료봉사 등 다양한 봉사활동을 지속적으로 실시...",2020.12.21,미디어제주
"천안시, 지역 문화예술 신규창업자 정착 지원",2020.12.15 | 케이에스피뉴스,조명’을 선보여 심사위원의 큰 호응을 얻었다. 이 외에도 어른들을 위한 애착인형 ‘MOWMOW’ 향기로운 책갈피 제작 ‘Per:you’ 그림을 그리는 도자기 판매 ‘도자기그림...,2020.12.15,케이에스피뉴스
"천안시, 지역 문화예술 신규창업자 정착 지원",2020.12.15 | 뉴스프리존,조명’을 선보여 심사위원의 큰 호응을 얻었다. 이 외에도 ▲어른들을 위한 애착인형 ‘MOWMOW’ ▲향기로운 책갈피 제작 ‘Per:you’ ▲그림을 그리는 도자기 판매...,2020.12.15,뉴스프리존
"천안시, 지역 문화예술 신규창업자 정착 지원",2020.12.15 | 미디어투데이,조명’을 선보여 심사위원의 큰 호응을 얻었다. 이 외에도 어른들을 위한 애착인형 ‘MOWMOW’ 향기로운 책갈피 제작 ‘Per:you’ 그림을 그리는 도자기 판매 ‘도자기그림...,2020.12.15,미디어투데이
"3년째 연탄나눔 행사… 제주항공, 직원 기부금 1300만원 기탁",2020.12.21 | 뉴데일리,"올해는 코로나19를 고려해 연탄 배달 봉사는 취소했다.제주항공은 보육원 대상 애착인형 전달, 항공안전체험교실 운영, 해외의료봉사 등 다양한 사회공헌 활동을 이어오고...",2020.12.21,뉴데일리
"제주항공 임직원, 연탄 나눔 기부금 1300만원 전달",2020.12.21 | 컨슈머타임스,"제주항공은 이밖에 구성원이 갖고 있는 다양한 자원과 재능을 활용해 보육원애착인형 전달, 항공안전체험교실 운영, 해외의료봉사 등 다양한 봉사활동을 지속적으로 실시...",2020.12.21,컨슈머타임스
"제주항공, 임직원 십시일반 모은 ‘사랑의 연탄’ 나눔 기부금 전달",2020.12.21 | e대한경제,"한편 제주항공은 구성원이 갖고 있는 다양한 자원과 재능을 활용해 보육원애착인형 전달, 항공안전체험교실 운영, 해외의료봉사 등 다양한 봉사활동을 지속적으로 실시하고...",2020.12.21,e대한경제
"충남자원봉사센터, 장애인 부모에 마음 응원 키트 전달",2020.12.22 | 서울복지신문,"직접 쓴 손글씨 엽서와 함께 면역력 증강제, 손소독제, 항균 세정 티슈, 시집(도서), 애착 인형 쿠션 담요 등 총 7종으로 구성했다.임동규 충청남도자원봉사센터 이사장은...",2020.12.22,서울복지신문
"제주항공 임직원, 사랑의 연탄나눔 기부금 전달",2020.12.21 | 아시아투데이,"제주항공은 이외에도 구성원이 갖고 있는 다양한 자원과 재능을 활용해 보육원애착인형 전달, 항공안전체험교실 운영, 해외의료봉사 등 다양한 봉사활동을 지속적으로 실시...",2020.12.21,아시아투데이
"제주항공, 사랑의 연탄 나눔 기부금 전달",2020.12.21 | 광남일보,"제주항공은 이외에도 구성원이 갖고 있는 다양한 자원과 재능을 활용해 보육원애착인형 전달, 항공안전체험교실 운영, 해외의료봉사 등 다양한 봉사활동을 지속적으로 실시...",2020.12.21,광남일보
"제주항공, 기부금 모아 '한반도 연탄나눔 운동본부' 후원",2020.12.21 | 충청일보,"제주항공은 이외에도 구성원이 갖고 있는 다양한 자원과 재능을 활용해 보육원애착인형 전달, 항공안전체험교실 운영, 해외의료봉사 등 봉사활동을 꾸준히 펼치고 있다...",2020.12.21,충청일보
"충남자원봉사센터, 장애인 부모에게 마음 응원 키트 전달",2020.12.22 | 온양신문,"쓴 손글씨 엽서와 함께 면역력 증강제, 손소독제, 항균 세정 티슈, 시집(도서), 애착 인형 쿠션 담요 등 총 7종으로 구성했다. 임동규 충청남도자원봉사센터 이사장은 키트...",2020.12.22,온양신문
"천안시, 지역 문화예술 신규창업자 정착 지원",2020.12.15 | 경인투데이뉴스,조명’을 선보여 심사위원의 큰 호응을 얻었다. 이 외에도 ▲어른들을 위한 애착인형 ‘MOWMOW’ ▲향기로운 책갈피 제작 ‘Per:you’ ▲그림을 그리는 도자기 판매...,2020.12.15,경인투데이뉴스
"제주항공, 연탄 나눔 기부금 1300만원 전달",2020.12.21 | 뉴스핌,"19) 확산으로 인해 매년 해오던 연탄 배달 봉사는 취소됐다. 제주항공은 보육원 애착인형 전달, 항공안전체험교실 운영, 해외 의료봉사 등 다양한 봉사활동을 실시하고 있다...",2020.12.21,뉴스핌
악동뮤지션 수현의 첫 솔로 출격 - WHO AM I,2020.11.18 | 마리끌레르 | 다음뉴스,"시작한 시기를 특정할 수 없어요. 제게 노래는 늘 놀이 도구였거든요. 마치 애착 인형처럼 늘 가지고 놀면서 즐기고, 함께하면 행복한 친구 같은 존재예요. 그러다 오디션...",2020.11.18,마리끌레르
"천안시, 지역 문화예술 신규창업자 정착 지원",2020.12.15 | 뉴스밴드,조명’을 선보여 심사위원의 큰 호응을 얻었다. 이 외에도 어른들을 위한 애착인형 ‘MOWMOW’ 향기로운 책갈피 제작 ‘Per:you’ 그림을 그리는 도자기 판매 ‘도자기그림...,2020.12.15,뉴스밴드
"제주항공 임직원 202명, 1301여만 원 모아 기부",2020.12.22 | 베타뉴스,"제주항공은 이외에도 구성원이 갖고 있는 다양한 자원과 재능을 활용해 보육원애착인형 전달, 항공안전체험교실 운영, 해외의료봉사 등 다양한 봉사활동을 지속적으로 실시...",2020.12.22,베타뉴스
"천안시, 지역 문화예술 신규창업자 정착 지원",2020.12.15 | 충청탑뉴스,조명'을 선보여 심사위원의 큰 호응을 얻었다. 이 외에도 ▲어른들을 위한 애착인형 'MOWMOW' ▲향기로운 책갈피 제작 'Per:you' ▲그림을 그리는 도자기 판매 '도자기그림...,2020.12.15,충청탑뉴스
"천안시, 지역 문화예술 신규창업자 정착 지원",2020.12.15 | 디트뉴스24,조명’을 선보여 심사위원의 큰 호응을 얻었다. 이 외에도 ▲어른들을 위한 애착인형 ‘MOWMOW’ ▲향기로운 책갈피 제작 ‘Per:you’ ▲그림을 그리는 도자기 판매...,2020.12.15,디트뉴스24
"천안, 10개 문화창업지원사업자 선정",2020.12.15 | 충청일보,조명'을 선보여 심사위원들로부터 호평을 받았다. 외에도 △어른들을 위한 애착인형 'MOWMOW' △향기로운 책갈피 제작 'Per:you' △그림을 그리는 도자기 판매 '도자기그림...,2020.12.15,충청일보
"천안시, 지역 문화예술 신규창업자 정착 지원",2020.12.15 | 충청뉴스,조명’을 선보여 심사위원의 큰 호응을 얻었다. 이 외에도 ▲어른들을 위한 애착인형 ‘MOWMOW’ ▲향기로운 책갈피 제작 ‘Per:you’ ▲그림을 그리는 도자기 판매...,2020.12.15,충청뉴스
"충남자원봉사센터, 장애인 부모에게 마음 응원 키트 전달",2020.12.21 | 현대경제,"직접 쓴 손글씨 엽서와 함께 면역력 증강제, 손소독제, 항균 세정 티슈, 시집(도서), 애착 인형 쿠션 담요 등 총 7종으로 구성했다.임동규 충청남도자원봉사센터 이사장은...",2020.12.21,현대경제
장애인 부모에게 마음 응원 키트 전달,2020.12.21 | 배방신문,"쓴 손글씨 엽서와 함께 면역력 증강제, 손소독제, 항균 세정 티슈, 시집(도서), 애착 인형 쿠션 담요 등 총 7종으로 구성했다. 임동규 충청남도자원봉사센터 이사장은 키트...",2020.12.21,배방신문
"천안시, 지역 문화예술 신규창업자 정착 지원",2020.12.15 | 중부매일,조명'을 선보여 심사위원의 큰 호응을 얻었다.이 외에도 ▷어른들을 위한 애착인형 'MOWMOW' ▷향기로운 책갈피 제작 'Per:you' ▷그림을 그리는 도자기 판매 '도자기그림...,2020.12.15,중부매일
